customer_id,customer_billing_city,customer_billing_state,customer_billing_zip,customer_billing_country,customer_since,customer_purchases,customer_area_code,customer_email_from,customer_email_ext,customer_is_business,customer_total_value
3491,vacaville,CA,95687,USA,9/1/2011,1, ,yahoo.com,com,0,25.12
4271,Sharon,MA,2067,USA,10/8/2012,1,781,comcast.net,net,0,31.12
1727,Coeur Dalene,ID,83815,US,4/8/2010,1,760,gmail.com,com,0,49.53
334,Weston,FL,33326,US,5/19/2009,2,954,personal domain,com,1,0
3639,Newark,NY,14513,USA,11/10/2011,1, ,personal domain,com,0,21.93
3560,Franklin,IN,46131,USA,10/3/2011,1, ,personal domain, ,0,13.93
3703,Upper Darby,PA,19032,USA,12/19/2011,0,866,personal domain,com,1,0
2652,Burleson,TX,76028,USA,12/19/2010,1,817,personal domain,us,0,34.57
3542,San Jose,CA,95117,USA,9/23/2011,1,510,gmail.com,com,0,50.79
1644,Perry,FL,32347,US,3/24/2010,1,850,personal domain,net,1,0
665,Dexter,ME,4930,US,9/1/2009,1,,myfairpoint.net,net,0,47.28
934,Louisa,KY,41230,US,11/5/2009,1,502,aol.com,com,0,36.4
4107,kittery,ME,3904,USA,7/11/2012,1, ,comcast.net,net,0,18.3
3060,Muskegon,MI,49442,USA,4/12/2011,2,231,yahoo.com,com,1,87.19
1300,Palm Desert,CA,92211,US,2/3/2010,1,760,hotmail.com,com,0,16.99
944,Manhattan,MT,59741,US,11/6/2009,1,406,msn.com,com,0,18.96
3090,Phoenix,AZ,85020,USA,4/17/2011,3,602,yahoo.com,com,0,96.35
1921,Lynbrook,NY,11562,US,5/13/2010,1,516,yahoo.com,com,1,0
736,Hollister,CA,95023,US,9/21/2009,3,831,msn.com,com,0,84.13
4903,Lakeland,FL,33813,USA,2/27/2016,1,863,tampabay.rr.com,com,0,24.15
2422,huntigndon,PA,16652,USA,9/22/2010,1,814,yahoo.com,com,0,34.57
2733,Winter Haven,FL,33880,USA,1/24/2011,1,863,personal domain,com,0,41.37
1140,Fremont,CA,94536,US,12/25/2009,1,510,comcast.net,net,0,19.26
3455,Edgewater,FL,32141,USA,8/18/2011,1,386,aol.com,com,0,44.68
196,Salisbury Beach,MA,1952,US,3/9/2009,1,978,aol.com,com,0,26.2
3381,Bakersfield,CA,93311,USA,7/17/2011,1, ,gmail.com,com,0,34.78
1166,West Chester,PA,19382,US,1/5/2010,0,484,yahoo.com,com,0,0
1535,Oxnard,CA,93030,US,3/10/2010,0,805,yahoo.com,com,0,0
499,North Tonawanda,NEW YORK,14120,US,7/13/2009,2,716,yahoo.com,com,0,102.94
1215,Carlsbad,CA,92011,US,1/16/2010,1,760,aol.com,com,0,39.52
3641,lena,IL,61048,USA,11/13/2011,2,815,gmail.com,com,0,49.06
2111,Great Falls,MT,59404,US,6/25/2010,1,406,gmail.com,com,0,19.76
4863,Marrero,LA,70072,USA,8/4/2015,10,504,yahoo.com,com,0,1389.68
2268,Fort Wayne,IN,46825,USA,8/3/2010,1,260,aol.com,com,1,15.9
1350,Sebring,FL,33875,US,2/11/2010,0,863,gmail.com,com,1,0
211,Test,TX,77077,US,3/19/2009,0,,personal domain,com,0,0
505,Missouri Valley,IOWA,51555,US,7/17/2009,1,712,personal domain,com,0,141.18
3834,Douglas,ND,58735,USA,2/29/2012,1, ,hotmail.com,com,0,35.47
2070,Houston,TEXAS,77005,US,6/15/2010,1,713,hotmail.com,com,0,5.21
1738,Fayetteville,NC,28306,US,4/10/2010,1,910,netzero.com,com,1,18.4
913,Norfolk,VA,23518,US,11/1/2009,1,757,cox.net,net,0,42.57
4245,Meade,KS,67864,USA,9/24/2012,1, ,hotmail.com,com,0,18.94
1990,Hollywood,FL,33020,US,5/27/2010,1,954,personal domain,com,1,0
359,Quincy,FL,32351,US,5/24/2009,2,850,tds.net,net,1,52.36
4563,Toledo,OH,43611,USA,9/2/2013,1,734,personal domain, ,0,48.78
1409,Ontario,CA,91761,US,2/23/2010,1,760,gmail.com,com,0,10.42
190,Pittsburgh,PA,15211,US,3/5/2009,0,,gmail.com,com,0,0
2642,Oldsmar,FL,34677,USA,12/14/2010,1,816,personal domain,com,0,143.13
1074,Ellsworth,KS,67439,US,12/9/2009,0,785,yahoo.com,com,0,0
309,Gilbert,AZ,85298,US,5/14/2009,0,480,yahoo.com,com,0,0
4662,Flushing,NY,11354,USA,2/23/2014,1, ,gmail.com,com,0,25.93
1952,Stroud,OK,74079,US,5/17/2010,0,918,personal domain,edu,0,0
3266,Knoxville,TN,37918,USA,6/4/2011,1,865,personal domain, ,0,20.87
1328,Lyman,WY,82937,US,2/8/2010,2,307,personal domain,org,1,118.82
389,W. Portsmouth,OHIO,45663,US,6/3/2009,0,740,roadrunner.com,com,1,0
1691,Fort Wayne,INDIANA,46807,US,4/1/2010,0,260,aol.com,com,1,0
4764,Weidman,MI,48893,USA,11/10/2014,1, ,aol.com,com,0,26.86
616,Virginia Beach,VA,23464,US,8/19/2009,0,757,cox.net,net,0,0
4449,Chester,PA,19013,USA,4/11/2013,1,484,yahoo.com,com,0,15.94
3625,Springfield,OH,45505,USA,11/3/2011,1,937,personal domain,com,0,202.82
1514,Little River,SC,29566,US,3/8/2010,1,843,yahoo.com,com,0,79.43
3261,Inman,South Carolina,29349,USA,6/2/2011,0,813,gmail.com,com,1,0
1930,Converse,TEXAS,78109,US,5/14/2010,1,210,aol.com,com,0,110.86
1668,San Diego,CA,92130,US,3/28/2010,2,858,hotmail.com,com,0,50.48
4444,Virginia Beach,VA,23453,USA,4/8/2013,1, ,aol.com,com,0,15.94
731,Grass Valley,CA,95945,US,9/18/2009,1,530,yahoo.com,com,1,21.47
4338,California,MD,20619,USA,12/11/2012,1,410,gmail.com,com,0,58.14
3364,Broken Arrow,OK,74011,USA,7/10/2011,1,918,cox.net,net,0,46.83
1530,Holland,OHIO,43528,US,3/10/2010,1,626,gmail.com,com,0,9.88
3862,brooklyn,NY,11220,USA,3/14/2012,1,718,aol.com,com,0,32.29
702,West Orange,NEW JERSEY,7052,US,9/11/2009,0,908,hotmail.com,com,0,0
4299,Natick,MA,1760,USA,10/28/2012,1,508,personal domain,com,0,33.09
2980,"Weston,",MA,2493,USA,3/25/2011,1, ,gmail.com,com,0,69.03
885,Norcross,GA,30071,US,10/25/2009,0,770,aol.com,com,1,0
4119,calabasas,CA,91302,USA,7/20/2012,1, ,hotmail.com,com,0,28.98
880,Sierra Vista,AZ,85635,US,10/22/2009,1,520,personal domain,com,1,0
4517,Pawleys Island,SC,29585,USA,6/19/2013,2,843,sc.rr.com,com,0,43.15
2486,Marion,OH,43302-9201,USA,10/11/2010,1,740,personal domain, ,0,20.34
93,Indianapolis,IN,46217,US,11/6/2008,1,317,yahoo.com,com,0,15.94
935,Myrtle Beach,SC,29588,US,11/5/2009,1,843,aol.com,com,1,0
2285,RANCHO CUCAMONGA,CA,91730,USA,8/10/2010,1,909,msn.com,com,0,13.14
872,San Marino,CA,91108,US,10/20/2009,0,626,personal domain,net,0,0
1247,Grass Valley,CA,95945,US,1/24/2010,2,530,sbcglobal.net,net,0,60.61
2550,Wilkinson,IN,46186,USA,11/8/2010,1,131,yahoo.com,com,0,10.4
2448,white plains,NY,10605,USA,9/28/2010,1,914,gmail.com,com,0,73.69
3950,Hanover,PA,17331,USA,4/20/2012,1,717,gmail.com,com,0,39.65
829,Rexburg,ID,83440,US,10/11/2009,0,,juno.com,com,0,0
543,Kalispell,MT,59901,US,7/30/2009,1,406,centurytel.net,net,0,73.61
4770,Raymond,ME,4071,USA,11/25/2014,1,603,gmail.com,com,0,20.63
4826,Saugus,CA,91350,USA,4/22/2015,1,661,gmail.com,com,0,57.93
1996,Hingham,MA,2043,US,5/30/2010,1,,yahoo.com,com,0,9.38
4677,French Lick,IN,47432,USA,3/18/2014,1,812,gmail.com,com,0,16.19
1605,Carlisle,PA,17013,US,3/18/2010,1,717,personal domain,edu,0,141.06
1124,Elkhart,IN,46514,US,12/19/2009,0,574,aol.com,com,0,0
1383,Lancaster,PA,17603,US,2/15/2010,0,717,hotmail.com,com,0,0
573,Kansas,KS,54356,US,8/9/2009,0,530,personal domain,com,1,0
3993,Fayetteville,NC,28301,USA,5/7/2012,1,910,personal domain,us,0,107.89
1687,Pasadena,MD,21122,US,3/31/2010,0,410,gmail.com,com,0,0
3064,tacoma,WA,98466,USA,4/14/2011,1,253,aol.com,com,0,15.22
2369,Whittier,CA,90602,USA,8/31/2010,1,562,personal domain, ,0,64.45
2439,Columbia,MD,21046,USA,9/25/2010,1, ,aol.com,com,0,58.05
2290,Jackson,MI,49202,USA,8/11/2010,2,517,sbcglobal.net,net,1,124.12
1834,Bronx,NY,10469,US,4/29/2010,0,646,hotmail.com,com,1,0
1665,Perth,WA,6034,AU,3/28/2010,0,61,personal domain,com,1,0
4854,Redondo Beach,CA,90278,USA,7/15/2015,1,310,verizon.net,net,0,26.9
2251,Deland,FL,32720,USA,7/29/2010,1, ,aol.com,com,0,58.01
882,Martinsville,INDIANA,46151,US,10/23/2009,0,,personal domain,com,0,0
534,Debary,FL,32753,US,7/27/2009,1,386,personal domain,com,1,0
4425,White Bear Lake,MN,55110,USA,3/20/2013,1,651,gmail.com,com,0,42.74
1301,Silver Spring,MD,20906,US,2/3/2010,0,240,hotmail.com,com,1,0
2480,Pleasant Hills,PA,15236,USA,10/10/2010,1,412,hotmail.com,com,0,46.37
1885,Welch,TX,79377,US,5/7/2010,2,806,personal domain,com,1,26.9
3472,Snohomish,WA,98296,USA,8/25/2011,0,360,aol.com,com,1,0
260,Indianapolis,IN,46237,US,4/20/2009,4,317,sbcglobal.net,net,1,498.86
744,Fernley,NV,89408,US,9/22/2009,0,775,personal domain,com,0,0
2129,Augres,MI,48703,US,6/29/2010,1,,centurytel.net,net,1,29.64
1835,Lansing,MI,48906,US,4/30/2010,0,,live.com,com,0,0
1735,Waterloo,IOWA,50702,US,4/10/2010,0,319,live.com,com,1,0
423,White Oak,PA,15131,US,6/15/2009,1,412,comcast.net,net,0,27.22
3894,Markleville,IN,46056,USA,3/27/2012,1, ,personal domain,net,0,25.75
4201,Lemont,IL,60439,USA,9/4/2012,1, ,personal domain, ,0,19.14
4805,Rockford,IL,61107,USA,3/31/2015,1,815,hotmail.com,com,0,23.08
1763,Ozone Park,NY,11417,US,4/14/2010,3,888,personal domain,com,1,84.89
3945,Lemont,IL,60439,USA,4/16/2012,1,708,yahoo.com,com,0,109.22
2549,san marcos,CA,92078,USA,11/8/2010,1,760,personal domain, ,0,63.95
1231,Utica,NY,13502,US,1/21/2010,0,315,yahoo.com,com,1,0
3343,Paton,IA,50217-8039,USA,6/30/2011,0,515,personal domain,net,1,0
2275,Zionsville,PA,18092,USA,8/8/2010,1,610,ptd.net,net,0,29.52
2685,West lafayette,IN,47906-9682,USA,1/7/2011,1,765,hotmail.com,com,0,36.3
1951,Milwaukie,OR,97222,US,5/17/2010,1,503,aol.com,com,1,39.52
3628,Bal Cynwyd,PA,19004,USA,11/4/2011,1,610,comcast.net,net,0,228.35
2689,Rosedale,MD,21237,USA,1/9/2011,1,410,comcast.net,net,0,35.41
3759,Tyler,MN,56178,USA,1/27/2012,1, ,frontiernet.net,net,0,18.94
153,Lowville,NY,13367,US,1/23/2009,4,315,personal domain,com,1,178.14
831,Northville,MI,48168,US,10/11/2009,1,248,comcast.net,net,0,32.58
1938,Waukee,IOWA,50263,US,5/16/2010,1,515,gmail.com,com,0,28.28
1431,Fort Wayne,IN,46815,US,2/25/2010,1,260,msn.com,com,0,9.88
2325,Dothan,AL,36305,USA,8/20/2010,1,334,aol.com,com,0,35.21
4324,St. Louis,MO,63141,USA,11/30/2012,1,314,yahoo.com,com,0,27.15
3484,Seattle,WA,98117,USA,8/28/2011,1, ,gmail.com,com,0,35.66
3122,portage,IN,46368,USA,4/27/2011,1,219,comcast.net,net,0,102.18
2504,Alhambra,CA,91801,USA,10/19/2010,2,626,personal domain,com,0,65.86
3228,Plano,IL,60545,USA,5/23/2011,1,630,personal domain, ,0,65.09
4862,Newburgh,IN,47630,USA,8/3/2015,1,812,personal domain,com,0,25.38
4675,Parma,OH,44134,USA,3/15/2014,1,216,personal domain,com,0,11.43
2966,Colorado Springs,CO,80917,USA,3/22/2011,1, ,gmail.com,com,0,86.48
923,Cullman,AL,35058,US,11/3/2009,0,256,aol.com,com,1,0
2619,Oregon City,OR,97045,USA,12/5/2010,1,360,gmail.com,com,0,138.34
3493,West Bend,WI,53090,USA,9/1/2011,1,262,yahoo.com,com,0,102.64
2823,Grasonville,MD,21638,USA,2/18/2011,1,410,personal domain, ,0,112.97
4164,Blue Earth,MN,56013,USA,8/19/2012,1,507,hotmail.com,com,0,18.99
2960,Pittston,PA,18640,USA,3/20/2011,1, ,comcast.net,net,0,38.65
2547,Westfield,IN,46074,USA,11/8/2010,0,317,hotmail.com,com,1,0
2967,Gridley,IL,61744,USA,3/22/2011,1, ,personal domain,net,0,23.68
1986,Pawnee,IL,62558,US,5/26/2010,1,217,aol.com,com,1,0
4175,Jamaica Plain,MA,2130,USA,8/22/2012,1, ,hotmail.com,com,0,17.76
3419,Big Rapids,MI,49307-9379,USA,8/2/2011,1,231,yahoo.com,com,0,13.94
3658,North Miami,FL,33181,USA,11/22/2011,1,786,ymail.com,com,0,57.13
3012,Norfolk,NE,68702,USA,3/29/2011,1,402,yahoo.com,com,0,28.32
3208,NAPERVILLE,IL,60565-2989,USA,5/18/2011,1,630,gmail.com,com,0,20.83
4075,newton,MA,2461,USA,6/18/2012,1,617,personal domain, ,0,192.92
1905,Warminster,PA,18974,US,5/10/2010,1,215,yahoo.com,com,0,49.4
2394,Mount Laurel,NJ,8054,USA,9/13/2010,2,856,me.com,com,1,149.8
2153,Eureka,CA,95503,US,7/5/2010,1,707,suddenlink.net,net,0,15.63
3045,Penn Yan,NY,14527,USA,4/8/2011,1, ,hotmail.com,com,0,83.08
2499,VALLEY PARK,MO,63088,USA,10/18/2010,1,314,sbcglobal.net,net,0,20.14
4452,Painted Post,NY,14870,USA,4/13/2013,1,607,yahoo.com,com,0,36.2
2590,Hereford,AZ,85615,USA,11/26/2010,1,520,gmail.com,com,0,48.66
4224,Richmond,KY,40475,USA,9/14/2012,1,859,personal domain,us,0,58.92
1458,Virginia Beach,VA,23451,US,3/1/2010,2,757,personal domain,com,1,224.76
2609,Morningview,KY,41063,USA,12/1/2010,1,859,insightbb.com,com,0,32.83
876,Lizella,GA,31052,US,10/21/2009,1,478,aol.com,com,0,35.93
585,Deltona,FL,32725,US,8/13/2009,0,386,cfl.rr.com,com,0,0
4687,Florence,SC,29501,USA,4/11/2014,4,843,aol.com,com,0,272.46
3906,Indianapolis,IN,46250,USA,3/30/2012,1,574,gmail.com,com,0,105.81
1065,Fairbanks,ALASKA,99712,US,12/7/2009,0,907,personal domain,com,1,0
2690,lakewood,NJ,8701,USA,1/9/2011,1,732,yahoo.com,com,0,78.5
1455,Bellevue,WA,98004,US,3/1/2010,1,425,personal domain,org,0,46.16
1760,Osakis,MN,56360,US,4/14/2010,1,320,live.com,com,0,39.52
3025,Minetto,NY,13115-0071,USA,4/4/2011,1,315,personal domain, ,0,100.72
370,Kankakee,IL,60901,US,5/27/2009,2,815,yahoo.com,com,1,0
2088,Kokomo,IN,46902,US,6/20/2010,1,765,aol.com,com,0,29.18
1508,Edmond,OK,73013,US,3/8/2010,2,405,personal domain,net,1,150.09
4293,Indianapolis,IN,46222,USA,10/22/2012,1,317,hotmail.com,com,0,29.24
443,Fort White,FL,32038,US,6/21/2009,0,386,hotmail.com,com,0,0
2101,Temecula,CA,92590,US,6/22/2010,1,951,earthlink.net,net,1,36.09
4225,Anchorage,AK,99501,USA,9/14/2012,1,907,personal domain,com,0,301.86
32,Layton,UT,84040,US,8/4/2008,1,801,personal domain,com,0,12.73
1867,Aberdeen,SD,57401,US,5/5/2010,1,605,personal domain,net,1,0
3457,Hewitt,TX,76643,USA,8/19/2011,1, ,personal domain,net,0,20.94
4008,FALMOUTH,ME,4105,USA,5/15/2012,2,207,personal domain,com,0,54.94
3255,Columbia,MO,65203,USA,6/1/2011,1,573,gmail.com,com,0,114.82
1416,Oro Valley,AZ,85737,US,2/23/2010,0,,yahoo.com,com,0,0
1635,Burwell,NEBRASKA,68823-8829,US,3/23/2010,1,308,personal domain,net,0,19.76
3300,Saint James,MO,65559,USA,6/16/2011,1,573,personal domain, ,0,61.71
3593,Sun City,AZ,85373,USA,10/14/2011,1,623,personal domain, ,0,20.79
1940,Skokie,IL,60077,US,5/16/2010,1,312,personal domain,net,1,217.84
1410,Orlando,FL,32827,US,2/23/2010,1,407,yahoo.com,com,0,19.72
4478,vancouver,BC,v5y 1t3,CAN,5/20/2013,1,604,yahoo.com,com,0,64.72
55,Key Biscayne,FL,33149,US,9/11/2008,1,786,gmail.com,com,0,28.21
3631,Coral Springs,FL,33071-7406,USA,11/6/2011,1,954,personal domain,net,0,156.83
3742,Tracy,CA,95376,USA,1/20/2012,0,209,yahoo.com,com,1,0
4771,Frederick,MD,21703,USA,12/6/2014,1,303,aol.com,com,0,15.69
1110,Hampton,IL,61256,US,12/15/2009,0,309,personal domain,com,0,0
2128,Largo,FL,33771,US,6/29/2010,1,727,hotmail.com,com,0,9.88
1265,Fremont,CA,94536,US,1/27/2010,0,510,gmail.com,com,0,0
1603,Hudson,NH,3051,US,3/18/2010,1,978,yahoo.com,com,0,5.21
943,Dexter,MI,48130,US,11/6/2009,0,734,gmail.com,com,1,0
1908,Dickinson,ND,58601,US,5/10/2010,1,701,hotmail.com,com,0,79.04
810,Bryn Mawr,PA,19010,US,10/6/2009,0,610,comcast.net,net,0,0
3930,pepperell,MA,1463,USA,4/11/2012,1, ,yahoo.com,com,0,40.08
1791,Pine City,MN,55063,US,4/21/2010,0,320,yahoo.com,com,0,0
4076,rio,WI,53960,USA,6/18/2012,2, ,hotmail.com,com,0,47.86
2537,Little Egg Harbor,NJ,8087,USA,11/2/2010,1, ,juno.com,com,0,19.89
4084,Clearfield,UT,84015,USA,6/24/2012,1, ,msn.com,com,0,39.74
2062,Butte,MT,59701,US,6/14/2010,1,406,personal domain,gov,0,39.52
1202,Detroit,MI,48234,US,1/13/2010,1,313,yahoo.com,com,1,33.31
532,Essexville,MI,48732,US,7/26/2009,1,989,gmail.com,com,0,25.49
4896,Lake Grove,NY,11755,USA,2/5/2016,1,516,optonline.net,net,0,69.47
484,Dewey,OK,74029,US,7/8/2009,4,918,att.net,net,1,179.07
1557,Port Charlotte,FL,33948,US,3/14/2010,1,941,aol.com,com,0,39.52
827,Carlsbad,CA,92008,US,10/10/2009,1,760,earthlink.net,net,1,30.69
3299,Lewiston,ID,83501,USA,6/14/2011,1, ,personal domain,edu,0,21.57
4141,Hempstead,TX,77445,USA,8/6/2012,1, ,earthlink.net,net,0,36.42
2841,Melcher,IA,50163,USA,2/21/2011,2,641,gmail.com,com,0,127.7
2836,Brooklyn,NY,11208,USA,2/20/2011,1,718,aol.com,com,0,120.82
4788,EDMONTON,AB,T5A 2Z2,CAN,2/16/2015,1,780,gmail.com,com,0,123.94
1968,Lillington,NC,27546,US,5/20/2010,0,910,yahoo.com,com,1,0
2473,Alabaster,AL,35007,USA,10/8/2010,0,205,personal domain,com,1,0
4284,Mamaroneck,NY,10543-2019,USA,10/19/2012,1,914,msn.com,com,0,29.08
3891,Rochester,NY,14616,USA,3/26/2012,1,585,yahoo.com,com,0,19.39
1492,Brayton,IA,50042,US,3/5/2010,2,712,personal domain,org,0,173.26
4512,Ropesville,TX,79358,USA,6/17/2013,1,806,gmail.com,com,0,20.74
3466,Downey,CA,90242,USA,8/23/2011,1,562,hotmail.com,com,0,65.32
1041,North Myrtle Beach,SC,29582,US,12/3/2009,1,843,aol.com,com,0,20.58
4756,Jefferson,AR,72079,USA,10/13/2014,1, ,ymail.com,com,0,30.73
2207,Coram,NY,11727,USA,7/18/2010,1,718,gmail.com,com,0,65.46
4054,North Chesterfield,VA,23235,USA,6/6/2012,1, ,verizon.net,net,0,26.8
1283,Laura,OHIO,45337,US,1/30/2010,0,937,personal domain,com,1,0
2179,Avon,IN,46123,USA,7/11/2010,1,317,yahoo.com,com,0,18.88
1016,Altoona,PA,16601,US,11/27/2009,1,814,personal domain,net,0,28.93
1020,Peachland,NC,28133,US,11/28/2009,0,704,windstream.net,net,0,0
3778,CINCINNATI,OH,45211,USA,2/7/2012,4,513,yahoo.com,com,0,86.8
1443,Sacramento,CALIFORNIA,95823,US,2/27/2010,1,916,yahoo.com,com,0,98.8
676,Greenwood,IN,46143,US,9/3/2009,1,317,yahoo.com,com,0,16.56
4857,Cleves,OH,45002,USA,7/24/2015,2,513,fuse.net,net,0,95.65
1128,Boise,IDAHO,83714,US,12/21/2009,1,208,gmail.com,com,1,21.9
2811,Elkhorn,NE,68022,USA,2/15/2011,1,402,personal domain,com,0,33.27
386,Marysville,MI.,48040,US,6/2/2009,0,810,msn.com,com,1,0
2003,Helotes,TX,78023,US,6/1/2010,1,,gmail.com,com,0,20.84
539,Eagle,ID,83616,US,7/29/2009,1,208,msn.com,com,1,0
1544,Ridgecrest,CA,93555,US,3/12/2010,1,760,personal domain,edu,0,20.3
1666,Edmond,OK,73034,US,3/28/2010,1,760,aol.com,com,0,9.38
2844,Malibu,CA,90265,USA,2/21/2011,1,310,att.net,net,0,28.32
826,Edgewater,MD,21037,US,10/10/2009,0,410,aol.com,com,1,0
398,Tucson,AZ,85749,US,6/8/2009,1,520,personal domain,gov,0,32.24
1486,Kalamazoo,MI,49004,US,3/4/2010,1,269,gmail.com,com,0,19.76
698,Wausaukee,WI,54177,US,9/9/2009,0,715,centurytel.net,net,1,0
3626,Ogden,UT,84404,USA,11/4/2011,1, ,msn.com,com,0,12.09
2010,Albany,NY,12204,US,6/3/2010,0,518,personal domain,us,1,0
955,Chula Vista,CA,91910,US,11/8/2009,0,619,hotmail.com,com,1,0
1009,Mesa,AZ,85202,US,11/23/2009,0,602,msn.com,com,1,0
1588,East Greenbush,NY,12061,US,3/16/2010,1,920,gmail.com,com,0,19.76
2968,Kingston,ON,K7L 5V7,CAN,3/22/2011,1,613,gmail.com,com,0,26.1
2592,Pampa,TX,79065,USA,11/26/2010,1,281,hotmail.com,com,0,118.25
2772,Watsonville,CA,95076,USA,2/4/2011,1,831,personal domain,org,0,29.2
4181,Plano,TX,75075,USA,8/23/2012,1,401,aol.com,com,0,50.61
3650,jersey shore,PA,17740,USA,11/18/2011,1,570,personal domain, ,0,30.38
447,Lethbridge,ALBERTA,T1J 2L2,CA,6/23/2009,0,403,personal domain,ca,1,0
794,Harrison,OHIO,45030,US,10/4/2009,0,513,aol.com,com,1,0
3736, , , , , ,0, ,hotmail.com,com,0,0
1214,Cedar Falls,IA,50613,US,1/16/2010,1,319,hotmail.com,com,0,25.01
3099,Trinidad,CO,81082,USA,4/19/2011,1,719,comcast.net,net,1,94.41
204,Shakopee,MN,55379,US,3/15/2009,2,952,yahoo.com,com,0,134.65
1755,Semmes,AL,36575,US,4/13/2010,1,251,bellsouth.net,net,0,17.26
3436,Pacific Palisades,CA,90272,USA,8/10/2011,1,954,yahoo.com,com,0,27.65
2929,Hudsonville,MI,49426,USA,3/15/2011,1, ,hotmail.com,com,0,13.93
376,Knoxville,TN,37919,US,5/29/2009,2,865,personal domain,com,1,0
3884,Miramar Beach,FL,32550,USA,3/23/2012,1,850,yahoo.com,com,0,53.55
2958,East Moline,IL,61244,USA,3/20/2011,1,309,gmail.com,com,0,69.46
121,Mequon,WI,53092,US,11/29/2008,1,262,aol.com,com,0,55.9
1380,Groveport,OHIO,43125,US,2/15/2010,1,614,yahoo.com,com,0,34.85
2591,Santee,CA,92071,USA,11/26/2010,1,858,personal domain,com,0,65.15
510,Metairie,LA,70006,US,7/18/2009,1,504,cox.net,net,0,0
3007,Carpentersville,IL,60110,USA,3/29/2011,1,815,msn.com,com,0,23.43
486,Cedar City,UT,84720,US,7/9/2009,1,435,gmail.com,com,1,23.95
729,Covington,VA,24426,US,9/18/2009,1,540,aol.com,com,1,0
1659,East Brunswick,NJ,8816,US,3/26/2010,1,732,aol.com,com,0,39.52
3310,Cody,WY,82414,USA,6/20/2011,2,307,personal domain,com,1,162.66
1414,Akron,OH,44313,US,2/23/2010,1,330,gmail.com,com,0,0
3871,Fremont,CA,94555,USA,3/18/2012,0,510,gmail.com,com,1,0
2863,Cornville,AZ,86325,USA,2/27/2011,1,928,personal domain, ,0,31.95
2296,Gibsonia,PA,15044,USA,8/13/2010,1,724,personal domain,com,0,201.15
524,Sault Ste Marie,MI,49783,US,7/24/2009,0,906,yahoo.com,com,1,0
2893,Minnetonka,MN,55345,USA,3/7/2011,0,952,personal domain,com,1,0
4012,Manchester,MD,21102,USA,5/15/2012,1, ,personal domain, ,0,39.82
4487,Newark,IL,60541,USA,5/23/2013,1,815,sbcglobal.net,net,0,55.49
4821,New Columbia,PA,17856,USA,4/18/2015,1,570,gmail.com,com,0,24.12
1955,Murray,UT,84107,US,5/19/2010,1,801,hotmail.com,com,1,64.58
1378,Brownstown,IN,47220,US,2/14/2010,1,812,hotmail.com,com,0,18.76
521,St. Louis,MO,63147,US,7/22/2009,0,314,juno.com,com,1,0
900,Molalla,OR,97038,US,10/29/2009,0,503,comcast.net,net,1,0
2415,elba,NE,68835,USA,9/19/2010,1,308,yahoo.com,com,0,63.47
2910,Katy,TX,77494,USA,3/10/2011,0,281,aol.com,com,1,0
4719,Oakville,ON,L6M0J4,CAN,7/14/2014,1,416,hotmail.com,com,0,27
760,Brown Deer,WI,53223,US,9/26/2009,1,414,yahoo.com,com,0,42.42
3095,Simi Valley,CA,93065,USA,4/18/2011,1, ,gmail.com,com,0,101.1
1189,Erlanger,KY,41018,US,1/10/2010,3,859,personal domain,org,1,378.5
287,West Bloomfield,MI,48322-2739,US,5/5/2009,2,,gmail.com,com,0,0
3747,Bountiful,UT,84010,USA,1/23/2012,1, ,earthlink.net,net,0,12.19
782,Phoenix,AZ,85032,US,9/30/2009,0,602,cox.net,net,0,0
1023,Spring,TX,77379-6435,US,11/28/2009,0,291,personal domain,edu,0,0
1521,Jacksonville,FL,32207-2005,US,3/9/2010,1,904,personal domain,net,0,94.76
1048,Fort Lauderdale,FL,33311,US,12/4/2009,1,954,aol.com,com,0,24.59
4499,Reno,NV,89511,USA,6/3/2013,1,775,juno.com,com,0,40.73
1475,Montreal,QUEBEC,H2T 2Y1,CA,3/2/2010,0,514,gmail.com,com,0,0
2855,Springboro,OH,45066,USA,2/24/2011,1,937,gmail.com,com,0,36.98
464,Juneau,ALASKA,99801,US,7/1/2009,1,907,hotmail.com,com,0,72.34
4551,Bel Air,MD,21014,USA,7/31/2013,1, ,personal domain, ,0,28.46
4018,Berkley,MI,48072,USA,5/20/2012,1,248,personal domain, ,0,35.33
2814,Arlington,TX,76001,USA,2/17/2011,1,817,aol.com,com,0,68.23
271,Littleton,CO,80127,US,4/25/2009,0,253,yahoo.com,com,0,0
4534,Huntington,NY,11743,USA,7/11/2013,0,631,gmail.com,com,1,0
1063,Hatillo,PR,659,PR,12/7/2009,0,787,gmail.com,com,1,0
3751,Lebanon,PA,17046,USA,1/25/2012,1, ,comcast.net,net,0,31.18
2539,Council Bluffs,IA,51501,USA,11/4/2010,0,402,personal domain,com,1,0
4093,Carlsbad,NM,88220,USA,6/29/2012,1,575,yahoo.com,com,0,31.51
4150,Chino Valley,AZ,86323,USA,8/10/2012,1, ,personal domain, ,0,13.44
1400,Newark,DE,19713,US,2/17/2010,1,302,yahoo.com,com,0,29.64
4430,weatherford,TX,76085,USA,3/27/2013,1,678,gmail.com,com,0,31.08
2896,Malvern,PA,19355,USA,3/7/2011,1,610,personal domain,org,0,192.66
1574,Pittsburgh,PA,15206,US,3/16/2010,0,412,personal domain,com,1,0
